policy,subject_hash,fold,step,action,true_class,modal_class,posterior_entropy,info_gain_step,info_gain_cumulative,decision_argmax,decision_correct,alpha_neg,alpha_neu,alpha_pos
T_only,b7a56873cd771f2c,1,7,T_only,2,2,1.0835584501314828,0.0013130796420040003,0.015053838536627007,0,0,4.165500444902621,2.898353962532477,2.9361455925649023
T_only,b7a56873cd771f2c,1,8,T_only,0,2,1.0793728865859766,0.0041855635455061435,0.01923940208213315,0,0,4.693389781119458,3.268429617120672,3.038180601759871
T_only,b7a56873cd771f2c,1,9,T_only,0,2,1.0747277845903231,0.004645101995653489,0.02388450407778664,0,0,5.2212791173362945,3.6385052717088673,3.1402156109548396
T_only,b7a56873cd771f2c,1,10,T_only,2,2,1.0733578395876444,0.0013699450026787297,0.02525444908046537,0,0,5.679791016875933,3.9769816663890576,3.343227316735011
EDT_full,b7a56873cd771f2c,1,1,EDT_full,1,2,1.0826981438981145,0.015914144769995087,0.01591414476999531,0,0,1.5093006756094067,1.4854618753406281,1.0052374490499651
EDT_full,b7a56873cd771f2c,1,2,EDT_full,2,2,1.0729758170041195,0.009722326893994993,0.0256364716639903,1,0,1.801456641036942,2.0347856214153195,1.1637577375477388
EDT_full,b7a56873cd771f2c,1,3,EDT_full,0,2,1.0979250892192967,-0.024949272215177176,0.000687199448813125,2,1,1.8969539145309184,2.0367966812659533,2.0662494042031287
EDT_full,b7a56873cd771f2c,1,4,EDT_full,2,2,1.0957063584801432,0.0022187307391534627,0.0029059301879665878,1,0,2.189109879958454,2.5861204273406444,2.224769692700902
EDT_full,b7a56873cd771f2c,1,5,EDT_full,1,2,1.090192022294008,0.005514336186135171,0.00842026637410176,1,0,2.6984105555678606,3.0715823026812723,2.230007141750867
EDT_full,b7a56873cd771f2c,1,6,EDT_full,1,2,1.0805209496744805,0.009671072619527488,0.018091338993629247,1,0,3.2077112311772673,3.5570441780219006,2.235244590800832
EDT_full,b7a56873cd771f2c,1,7,EDT_full,2,2,1.0751635893337763,0.00535736034070422,0.023448699334333467,1,0,3.4998671966048027,4.106367924096592,2.3937648792986055
EDT_full,b7a56873cd771f2c,1,8,EDT_full,0,2,1.0944605742669051,-0.019296984933128813,0.004151714401204654,1,0,3.595364470098779,4.108378983947225,3.2962565459539954
EDT_full,b7a56873cd771f2c,1,9,EDT_full,0,2,1.0970595180637988,-0.002598943796893627,0.0015527706043110268,2,1,3.6908617435927553,4.110390043797858,4.198748212609385
EDT_full,b7a56873cd771f2c,1,10,EDT_full,2,2,1.0965647746486635,0.0004947434151352237,0.0020475140194462504,1,0,3.9830177090202907,4.65971378987255,4.357268501107159
random,b7a56873cd771f2c,1,1,E_only,1,2,1.0757331655128608,0.02287912315524876,0.02287912315524898,0,0,1.709128604158742,1.2768646720020262,1.0140067238392318
random,b7a56873cd771f2c,1,2,D_only,2,2,1.063503810536169,0.012229354976691864,0.035108478131940846,1,0,1.9107747520170888,2.0209456490033495,1.0682795989795617
random,b7a56873cd771f2c,1,3,EDT_full,0,2,1.098553004743672,-0.035049194207503076,5.928392443776964e-05,1,0,2.0062720255110653,2.0229567088539833,1.9707712656349516
random,b7a56873cd771f2c,1,4,D_only,2,2,1.089643881709589,0.008909123034082977,0.008968406958520747,1,0,2.2079181733694124,2.7670376858553065,2.0250441407752815
random,b7a56873cd771f2c,1,5,T_only,1,2,1.095594354339885,-0.005950472630295911,0.003017934328224836,1,0,2.6286099767250355,2.93798739382321,2.433402629451755
random,b7a56873cd771f2c,1,6,EDT_full,1,2,1.0888528062086071,0.006741548131277808,0.009759482459502644,1,0,3.137910652334442,3.4234492691638385,2.4386400785017197
random,b7a56873cd771f2c,1,7,EDT_full,2,2,1.0838943412980666,0.004958464910540528,0.014717947370043172,1,0,3.4300666177619776,3.9727730152385297,2.5971603669994936
random,b7a56873cd771f2c,1,8,E_only,0,2,1.0952545075423783,-0.011360166244311687,0.003357781125731485,1,0,3.7159455733881286,4.006024349523795,3.278030077088077
random,b7a56873cd771f2c,1,9,D_only,0,2,1.0981239236725364,-0.00286941613015812,0.0004883649955733649,2,1,3.8426943352060716,4.009005696201514,4.148299968592415
random,b7a56873cd771f2c,1,10,E_only,2,2,1.0975124355279056,0.0006114881446308562,0.001099853140204221,2,1,4.049341234837651,4.447029766111337,4.503628999051014
greedy_eig,b7a56873cd771f2c,1,1,D_only,1,2,1.0410674495263792,0.057544839141730364,0.057544839141730586,1,0,1.0003731940619585,1.9921663004205907,1.0074605055174508
greedy_eig,b7a56873cd771f2c,1,2,D_only,2,2,1.0016283357081737,0.03943911381820553,0.09698395295993611,1,0,1.2020193419203054,2.736247277421914,1.0617333806577807
greedy_eig,b7a56873cd771f2c,1,3,EDT_full,0,2,1.0547106293751252,-0.0530822936669515,0.04390165929298462,1,0,1.2975166154142819,2.7382583372725477,1.9642250473131706
greedy_eig,b7a56873cd771f2c,1,4,D_only,2,2,1.0359601177450741,0.018750511630051037,0.06265217092303565,1,0,1.4991627632726288,3.482339314273871,2.0184979224535007
greedy_eig,b7a56873cd771f2c,1,5,E_only,1,2,1.0583155567785314,-0.02235543903345727,0.040296731889578385,1,0,2.2082913674313707,3.7592039862758972,2.0325046462927325
greedy_eig,b7a56873cd771f2c,1,6,D_only,1,2,1.018427924930351,0.03988763184818045,0.08018436373775883,1,0,2.2086645614933293,4.751370286696488,2.039965151810183
greedy_eig,b7a56873cd771f2c,1,7,T_only,2,2,1.0314969503557359,-0.013069025425384906,0.06711533831237393,1,0,2.667176461032968,5.089846681376679,2.2429768575903544
greedy_eig,b7a56873cd771f2c,1,8,EDT_full,0,2,1.0615551321886496,-0.030058181832913755,0.037057156479460174,1,0,2.762673734526944,5.0918577412273125,3.1454685242457443
greedy_eig,b7a56873cd771f2c,1,9,EDT_full,0,2,1.0720299417682928,-0.010474809579643196,0.026582346899816978,1,0,2.8581710080209204,5.093868801077946,4.047960190901135
greedy_eig,b7a56873cd771f2c,1,10,D_only,2,2,1.0639683340965433,0.00806160767174946,0.03464395457156644,1,0,3.0598171558792675,5.837949778079269,4.102233066041465
E_only,e29c9c180c6279b0,1,1,E_only,0,1,1.081255395709626,0.017356892958483527,0.01735689295848375,1,1,1.0161551252694092,1.614833922871612,1.3690109518589788
E_only,e29c9c180c6279b0,1,2,E_only,0,1,1.0531620725624609,0.028093323147165172,0.04545021610564892,1,1,1.0323102505388184,2.229667845743224,1.7380219037179576
E_only,e29c9c180c6279b0,1,3,E_only,1,1,1.0672540178828136,-0.014091945320352739,0.03135827078529618,1,1,1.3996509273880935,2.619291957380269,1.9810571152316374
E_only,e29c9c180c6279b0,1,4,E_only,1,1,1.074724801512227,-0.007470783629413447,0.023887487155882736,1,1,1.7669916042373686,3.008916069017314,2.224092326745317
E_only,e29c9c180c6279b0,1,5,E_only,1,1,1.0789798650046263,-0.004255063492399236,0.0196324236634835,1,1,2.1343322810866434,3.3985401806543587,2.467127538258997
E_only,e29c9c180c6279b0,1,6,E_only,2,1,1.091202676755259,-0.012222811750632667,0.007409611912850833,1,1,3.0757795458895187,3.4009576415412637,2.5232628125692167
E_only,e29c9c180c6279b0,1,7,E_only,1,1,1.0903092538787345,0.0008934228765244967,0.00830303478937533,1,1,3.443120222738794,3.7905817531783086,2.7662980240828965
E_only,e29c9c180c6279b0,1,8,E_only,0,1,1.088034124702661,0.0022751291760734205,0.01057816396544875,1,1,3.459275348008203,4.405415676049921,3.1353089759418755
E_only,e29c9c180c6279b0,1,9,E_only,0,1,1.0829164064269288,0.005117718275732264,0.015695882241181014,1,1,3.475430473277612,5.0202495989215326,3.5043199278008546
E_only,e29c9c180c6279b0,1,10,E_only,1,1,1.0836687996206817,-0.000752393193752976,0.014943489047428038,1,1,3.842771150126887,5.4098737105585775,3.7473551393145343
D_only,e29c9c180c6279b0,1,1,D_only,0,1,1.0754665761805382,0.023145712487571357,0.02314571248757158,1,1,1.298587815484861,1.7010156388191557,1.0003965456959836
D_only,e29c9c180c6279b0,1,2,D_only,0,1,1.0387208522561022,0.03674572392443598,0.05989143641200756,1,1,1.5971756309697218,2.4020312776383115,1.0007930913919671
D_only,e29c9c180c6279b0,1,3,D_only,1,1,0.9789531787314758,0.05976767352462642,0.11965910993663398,1,1,1.6224066323943431,3.361563390354939,1.0160299772507184
D_only,e29c9c180c6279b0,1,4,D_only,1,1,0.9204175530736336,0.058535625657842205,0.17819473559447618,1,1,1.6476376338189644,4.321095503071566,1.0312668631094697
D_only,e29c9c180c6279b0,1,5,D_only,1,1,0.8675005318023608,0.052917021271272846,0.23111175686574903,1,1,1.6728686352435858,5.280627615788194,1.046503748968221
D_only,e29c9c180c6279b0,1,6,D_only,2,1,0.9617637203452868,-0.09426318854292604,0.136848568322823,1,1,1.9201363481589038,5.301332897888888,1.7785307539522084
D_only,e29c9c180c6279b0,1,7,D_only,1,1,0.9198753861645657,0.04188833418072113,0.17873690250354413,1,1,1.945367349583525,6.2608650106055155,1.7937676398109597
D_only,e29c9c180c6279b0,1,8,D_only,0,1,0.9095686709138993,0.010306715250666398,0.18904361775421052,1,1,2.2439551650683858,6.961880649424671,1.7941641855069432
D_only,e29c9c180c6279b0,1,9,D_only,0,1,0.8993529141389905,0.010215756774908713,0.19925937452911924,1,1,2.5425429805532467,7.662896288243827,1.7945607312029268
D_only,e29c9c180c6279b0,1,10,D_only,1,1,0.8671813382904406,0.032171575848549905,0.23143095037766914,1,1,2.567773981977868,8.622428400960453,1.809797617061678
T_only,e29c9c180c6279b0,1,1,T_only,0,1,1.0925868745057408,0.006025414162368792,0.006025414162369014,2,0,1.1772139799807693,1.2920746603190991,1.5307113597001316
T_only,e29c9c180c6279b0,1,2,T_only,0,1,1.0832549059032022,0.009331968602538598,0.015357382764907612,2,0,1.3544279599615385,1.5841493206381982,2.0614227194002632
T_only,e29c9c180c6279b0,1,3,T_only,1,1,1.0887507044692892,-0.005495798566087062,0.00986158419882055,2,0,1.7303126862520766,1.8770102166485318,2.3926770970993916
T_only,e29c9c180c6279b0,1,4,T_only,1,1,1.0917116819485884,-0.0029609774792991317,0.006900606719521418,2,0,2.1061974125426146,2.1698711126588655,2.72393147479852
T_only,e29c9c180c6279b0,1,5,T_only,1,1,1.093416525827239,-0.0017048438786506637,0.005195762840870755,2,0,2.4820821388331527,2.462732008669199,3.0551858524976483
T_only,e29c9c180c6279b0,1,6,T_only,2,1,1.0940634608322266,-0.000646935004987581,0.0045488278358831735,2,0,2.6408138879738883,3.0203310253661764,3.3388550866599354
T_only,e29c9c180c6279b0,1,7,T_only,1,1,1.0954056037150894,-0.001342142882862829,0.0032066849530203445,2,0,3.0166986142644263,3.31319192137651,3.6701094643590637
T_only,e29c9c180c6279b0,1,8,T_only,0,1,1.0922904828530906,0.0031151208619988324,0.006321805815019177,2,0,3.1939125942451954,3.605266581695609,4.200820824059195
T_only,e29c9c180c6279b0,1,9,T_only,0,1,1.08888472165907,0.0034057611940205845,0.009727567009039761,2,0,3.371126574225965,3.8973412420147078,4.731532183759327
T_only,e29c9c180c6279b0,1,10,T_only,1,1,1.0907513456478197,-0.001866623988749705,0.007860943020290057,2,0,3.747011300516503,4.190202138025041,5.062786561458456
EDT_full,e29c9c180c6279b0,1,1,EDT_full,0,1,1.080669209812113,0.017943078855996664,0.017943078855996886,1,1,1.015089819567975,1.6265937499989738,1.3583164304330513
EDT_full,e29c9c180c6279b0,1,2,EDT_full,0,1,1.0517167180264888,0.02895249178562409,0.046895570641620976,1,1,1.03017963913595,2.2531874999979475,1.7166328608661026
EDT_full,e29c9c180c6279b0,1,3,EDT_full,1,1,1.076559925928167,-0.024843207901678266,0.02205236273994271,1,1,1.5603062914558847,2.573751006513744,1.8659427020303716
EDT_full,e29c9c180c6279b0,1,4,EDT_full,1,1,1.0845487148233233,-0.007988788895156196,0.014063573844786514,1,1,2.0904329437758196,2.8943145130295402,2.0152525431946406
EDT_full,e29c9c180c6279b0,1,5,EDT_full,1,1,1.0856377454758277,-0.0010890306525044302,0.012974543192282084,1,1,2.620559596095754,3.2148780195453366,2.1645623843589097
EDT_full,e29c9c180c6279b0,1,6,EDT_full,2,1,1.0792407164555942,0.006397029020233536,0.01937157221251562,0,0,3.574833312343084,3.216148702794815,2.2090179848621014
EDT_full,e29c9c180c6279b0,1,7,EDT_full,1,1,1.073794275413052,0.005446441042542105,0.024818013255057725,0,0,4.104959964663019,3.536712209310611,2.3583278260263705
EDT_full,e29c9c180c6279b0,1,8,EDT_full,0,1,1.0809311674387416,-0.007136892025689567,0.017681121229368157,1,1,4.120049784230994,4.163305959309585,2.7166442564594218
EDT_full,e29c9c180c6279b0,1,9,EDT_full,0,1,1.0826216293055873,-0.0016904618668456273,0.01599065936252253,1,1,4.135139603798969,4.789899709308559,3.074960686892473
EDT_full,e29c9c180c6279b0,1,10,EDT_full,1,1,1.0806025058732267,0.002019123432360548,0.018009782794883078,1,1,4.665266256118904,5.110463215824355,3.224270528056742
random,e29c9c180c6279b0,1,1,EDT_full,0,1,1.080669209812113,0.017943078855996664,0.017943078855996886,1,1,1.015089819567975,1.6265937499989738,1.3583164304330513
random,e29c9c180c6279b0,1,2,E_only,0,1,1.05245229667331,0.028216913138802813,0.0461599919947997,1,1,1.0312449448373842,2.2414276728705858,1.72732738229203
random,e29c9c180c6279b0,1,3,EDT_full,1,1,1.077212366459314,-0.02476006978600398,0.02139992220879572,1,1,1.561371597157319,2.561991179386382,1.8766372234562991
random,e29c9c180c6279b0,1,4,D_only,1,1,1.0356545212681996,0.041557845191114495,0.06295776739991021,1,1,1.5866025985819403,3.5215232921030095,1.8918741093150504
random,e29c9c180c6279b0,1,5,D_only,1,1,0.9892408828608134,0.046413638407386215,0.10937140580729643,1,1,1.6118336000065616,4.481055404819637,1.9071109951738017
random,e29c9c180c6279b0,1,6,E_only,2,1,1.0366923142225992,-0.04745143136178587,0.06191997444551056,1,1,2.553280864809437,4.483472865706542,1.9632462694840214
random,e29c9c180c6279b0,1,7,T_only,1,1,1.0503581995010132,-0.013665885278413947,0.048254089167096614,1,1,2.929165591099975,4.7763337617168755,2.2945006471831495
random,e29c9c180c6279b0,1,8,T_only,0,1,1.0632287458765057,-0.012870546375492564,0.03538354279160405,1,1,3.106379571080744,5.068408422035975,2.825212006883281
random,e29c9c180c6279b0,1,9,T_only,0,1,1.0709367762135367,-0.0077080303370309355,0.027675512454573115,1,1,3.2835935510615135,5.360483082355074,3.3559233665834127
random,e29c9c180c6279b0,1,10,D_only,1,1,1.0489115935721005,0.02202518264143616,0.04970069509600927,1,1,3.308824552486135,6.320015195071702,3.371160252442164
greedy_eig,e29c9c180c6279b0,1,1,D_only,0,1,1.0754665761805382,0.023145712487571357,0.02314571248757158,1,1,1.298587815484861,1.7010156388191557,1.0003965456959836
greedy_eig,e29c9c180c6279b0,1,2,EDT_full,0,1,1.061163916989583,0.014302659190955191,0.03744837167852677,1,1,1.3136776350528359,2.3276093888181295,1.3587129761290349
greedy_eig,e29c9c180c6279b0,1,3,D_only,1,1,1.0019235760024858,0.059240340987097184,0.09668871266562395,1,1,1.3389086364774572,3.287141501534757,1.3739498619877861
greedy_eig,e29c9c180c6279b0,1,4,D_only,1,1,0.94283629631337,0.05908727968911587,0.15577599235473982,1,1,1.3641396379020785,4.246673614251384,1.3891867478465374
greedy_eig,e29c9c180c6279b0,1,5,EDT_full,1,1,0.9781758792791746,-0.03533958296580464,0.12043640938893518,1,1,1.8942662902220133,4.567237120767181,1.5384965890108064
greedy_eig,e29c9c180c6279b0,1,6,EDT_full,2,1,1.0139664632452705,-0.03579058396609591,0.08464582542283927,1,1,2.848540006469343,4.568507804016659,1.5829521895139982
greedy_eig,e29c9c180c6279b0,1,7,D_only,1,1,0.979085456149746,0.03488100709552455,0.11952683251836382,1,1,2.8737710078939647,5.528039916733286,1.5981890753727495
greedy_eig,e29c9c180c6279b0,1,8,T_only,0,1,1.0103535968082182,-0.031268140658472277,0.08825869185989155,1,1,3.0509849878747337,5.820114577052386,2.128900435072881
greedy_eig,e29c9c180c6279b0,1,9,T_only,0,1,1.0307742175585046,-0.02042062075028639,0.06783807110960516,1,1,3.228198967855503,6.112189237371485,2.6596117947730127
greedy_eig,e29c9c180c6279b0,1,10,D_only,1,1,1.0031886246104826,0.027585592948021986,0.09542366405762714,1,1,3.2534299692801247,7.071721350088112,2.674848680631764
E_only,7a61b53701befdae,1,1,E_only,0,0,1.0828826835614587,0.01572960510665089,0.015729605106651112,2,0,1.2319251040959633,1.1039948733143716,1.664080022589665
E_only,7a61b53701befdae,1,2,E_only,1,0,1.08908378794758,-0.0062011043861214254,0.009528500720529687,0,1,1.9455145393425477,1.3836821347608501,1.6708033258966022
E_only,7a61b53701befdae,1,3,E_only,1,0,1.07262754188347,0.016456246064110003,0.02598474678463969,0,1,2.659103974589132,1.6633693962073286,1.6775266292035393
E_only,7a61b53701befdae,1,4,E_only,1,0,1.0503450419303606,0.02228249995310949,0.04826724673774918,0,1,3.3726934098357164,1.943056657653807,1.6842499325104765
E_only,7a61b53701befdae,1,5,E_only,0,0,1.0677930807427831,-0.017448038812422517,0.030819207925326664,0,1,3.6046185139316798,2.047051530968179,2.3483299551001418
E_only,7a61b53701befdae,1,6,E_only,2,0,1.0344342394512729,0.03335884129151023,0.0641780492168369,0,1,4.548433966366647,2.0526191956750486,2.3989468379583045
E_only,7a61b53701befdae,1,7,E_only,0,0,1.0460698053626578,-0.011635565911384926,0.05254248330545197,0,1,4.780359070462611,2.15661406898942,3.0630268605479696
E_only,7a61b53701befdae,1,8,E_only,0,0,1.0500233057685155,-0.003953500405857735,0.048588982899594235,0,1,5.012284174558574,2.260608942303792,3.7271068831376346
E_only,7a61b53701befdae,1,9,E_only,1,0,1.0449926803123417,0.005030625456173832,0.05361960835576807,0,1,5.725873609805158,2.5402962037502705,3.733830186444572
E_only,7a61b53701befdae,1,10,E_only,2,0,1.020951142516214,0.02404153779612761,0.07766114615189568,0,1,6.669689062240126,2.54586386845714,3.784447069302735
D_only,7a61b53701befdae,1,1,D_only,0,0,1.069299272258379,0.029313016409730608,0.02931301640973083,0,1,1.7987225433821026,1.1322887692932289,1.0689886873246688
D_only,7a61b53701befdae,1,2,D_only,1,0,1.07052097198257,-0.00122169972419095,0.02809131668553988,1,0,1.8196295794740323,2.0418625607148426,1.1385078598111253
D_only,7a61b53701befdae,1,3,D_only,1,0,1.0341842106029815,0.03633676137958841,0.06442807806512829,1,0,1.840536615565962,2.951436352136456,1.208027032297582
D_only,7a61b53701befdae,1,4,D_only,1,0,0.9908407117892832,0.043343498813698256,0.10777157687882655,1,0,1.8614436516578916,3.8610101435580697,1.2775462047840385
D_only,7a61b53701befdae,1,5,D_only,0,0,1.012877888931699,-0.02203717714241571,0.08573439973641084,1,0,2.660166195039994,3.9932989128512983,1.3465348921087072
D_only,7a61b53701befdae,1,6,D_only,2,0,1.0086981737405682,0.004179715191130695,0.08991411492754153,1,0,3.2474525184652636,4.351699469266748,1.400848012267988
D_only,7a61b53701befdae,1,7,D_only,0,0,1.0075829058334027,0.0011152679071655403,0.09102938283470707,1,0,4.046175061847366,4.483988238559977,1.4698366995926568
D_only,7a61b53701befdae,1,8,D_only,0,0,1.0006990533570093,0.006883852476393448,0.09791323531110052,0,1,4.844897605229469,4.616277007853206,1.5388253869173256
D_only,7a61b53701befdae,1,9,D_only,1,0,0.9924715330470502,0.008227520309959102,0.10614075562105962,1,0,4.8658046413213984,5.52585079927482,1.6083445594037822
D_only,7a61b53701befdae,1,10,D_only,2,0,0.9862339612104538,0.006237571836596345,0.11237832745765597,1,0,5.453090964746668,5.884251355690269,1.662657679563063
T_only,7a61b53701befdae,1,1,T_only,0,0,1.0927516374787092,0.005860651189400379,0.005860651189400601,0,1,1.5379119620019792,1.2542676395572738,1.207820398440747
T_only,7a61b53701befdae,1,2,T_only,1,0,1.0885037493914496,0.004247888087259621,0.010108539276660222,0,1,1.9035445068296557,1.7479304773722788,1.3485250157980655
T_only,7a61b53701befdae,1,3,T_only,1,0,1.0814450324676599,0.007058716923789676,0.0171672562004499,0,1,2.269177051657332,2.2415933151872838,1.489229633155384
T_only,7a61b53701befdae,1,4,T_only,1,0,1.074309688060806,0.007135344406853816,0.024302600607303715,1,0,2.6348095964850087,2.7352561530022887,1.6299342505127026
T_only,7a61b53701befdae,1,5,T_only,0,0,1.0725144137992912,0.0017952742615148232,0.026097874868818538,0,1,3.172721558486988,2.9895237925595626,1.8377546489534495
T_only,7a61b53701befdae,1,6,T_only,2,0,1.0731689268785387,-0.0006545130792474652,0.025443361789571073,0,1,3.5014823246059352,3.424726405915232,2.073791269478833
T_only,7a61b53701befdae,1,7,T_only,0,0,1.0712010781948054,0.001967848683733342,0.027411210473304415,0,1,4.039394286607914,3.6789940454725056,2.28161166791958
T_only,7a61b53701befdae,1,8,T_only,0,0,1.068843691857541,0.0023573863372643444,0.02976859681056876,0,1,4.577306248609894,3.9332616850297795,2.489432066360327
T_only,7a61b53701befdae,1,9,T_only,1,0,1.06590554036439,0.00293815149315102,0.03270674830371978,0,1,4.94293879343757,4.426924522844785,2.6301366837176454
T_only,7a61b53701befdae,1,10,T_only,2,0,1.0671971337378008,-0.001291593373410782,0.031415154930309,0,1,5.2716995595565175,4.862127136200454,2.866173304243029
EDT_full,7a61b53701befdae,1,1,EDT_full,0,0,1.088837389438528,0.009774899229581635,0.009774899229581857,2,0,1.4547051632502659,1.0746465602296675,1.4706482765200666
EDT_full,7a61b53701befdae,1,2,EDT_full,1,0,1.0949984301050253,-0.006161040666497364,0.0036138585630844933,0,1,1.8107859625469525,1.7133400784994506,1.4758739589535972
EDT_full,7a61b53701befdae,1,3,EDT_full,1,0,1.0802592937163582,0.014739136388667085,0.018352994951751578,1,0,2.166866761843639,2.3520335967692336,1.4810996413871278
EDT_full,7a61b53701befdae,1,4,EDT_full,1,0,1.0601618702327182,0.020097423483639965,0.03845041843539154,1,0,2.5229475611403256,2.9907271150390167,1.4863253238206584
EDT_full,7a61b53701befdae,1,5,EDT_full,0,0,1.0798577193464114,-0.019695849113693153,0.01875456932169839,1,0,2.9776527243905915,3.065373675268684,1.956973600340725
EDT_full,7a61b53701befdae,1,6,EDT_full,2,0,1.062268066852633,0.017589652493778418,0.03634422181547681,0,1,3.9394969988943838,3.068988097629146,1.991514903476471
EDT_full,7a61b53701befdae,1,7,EDT_full,0,0,1.0702011595563552,-0.007933092703722222,0.028411129111754585,0,1,4.39420216214465,3.1436346578588137,2.4621631799965376
EDT_full,7a61b53701befdae,1,8,EDT_full,0,0,1.0731224702814528,-0.0029213107250976034,0.02548981838665698,0,1,4.848907325394915,3.218281218088481,2.932811456516604
EDT_full,7a61b53701befdae,1,9,EDT_full,1,0,1.0716441993168817,0.0014782709645710934,0.026968089351228075,0,1,5.204988124691601,3.8569747363582643,2.9380371389501345
EDT_full,7a61b53701befdae,1,10,EDT_full,2,0,1.0517196184648125,0.019924580852069163,0.04689267020329724,0,1,6.1668323991953935,3.860589158718726,2.9725784420858803
random,7a61b53701befdae,1,1,EDT_full,0,0,1.088837389438528,0.009774899229581635,0.009774899229581857,2,0,1.4547051632502659,1.0746465602296675,1.4706482765200666
random,7a61b53701befdae,1,2,EDT_full,1,0,1.0949984301050253,-0.006161040666497364,0.0036138585630844933,0,1,1.8107859625469525,1.7133400784994506,1.4758739589535972
random,7a61b53701befdae,1,3,D_only,1,0,1.0733377994939368,0.02166063061108847,0.025274489174172965,1,0,1.8316929986388821,2.6229138699210646,1.5453931314400537
random,7a61b53701befdae,1,4,EDT_full,1,0,1.0532105202269493,0.02012727926698754,0.045401768441160506,1,0,2.1877737979355687,3.2616073881908476,1.5506188138735844
random,7a61b53701befdae,1,5,EDT_full,0,0,1.078211634860234,-0.025001114633284693,0.020400653807875813,1,0,2.6424789611858346,3.336253948420515,2.021267090393651
random,7a61b53701befdae,1,6,D_only,2,0,1.0715827187180704,0.006628916142163543,0.027029569950039356,1,0,3.229765284611104,3.694654504835965,2.075580210552932
random,7a61b53701befdae,1,7,D_only,0,0,1.064040572673084,0.007542146044986486,0.03457171599502584,0,1,4.028487827993207,3.8269432741291936,2.1445688978776007
random,7a61b53701befdae,1,8,T_only,0,0,1.0626949601129139,0.001345612560170073,0.035917328555195915,0,1,4.566399789995186,4.081210913686467,2.3523892963183477
random,7a61b53701befdae,1,9,E_only,1,0,1.0488656265301517,0.013829333582762171,0.049746662137958086,0,1,5.279989225241771,4.360898175132946,2.359112599625285
random,7a61b53701befdae,1,10,EDT_full,2,0,1.0302665540086733,0.01859907252147841,0.0683457346594365,0,1,6.241833499745563,4.364512597493408,2.393653902761031
greedy_eig,7a61b53701befdae,1,1,D_only,0,0,1.069299272258379,0.029313016409730608,0.02931301640973083,0,1,1.7987225433821026,1.1322887692932289,1.0689886873246688
greedy_eig,7a61b53701befdae,1,2,D_only,1,0,1.07052097198257,-0.00122169972419095,0.02809131668553988,1,0,1.8196295794740323,2.0418625607148426,1.1385078598111253
greedy_eig,7a61b53701befdae,1,3,D_only,1,0,1.0341842106029815,0.03633676137958841,0.06442807806512829,1,0,1.840536615565962,2.951436352136456,1.208027032297582
greedy_eig,7a61b53701befdae,1,4,E_only,1,0,1.0286381283730166,0.005546082229964888,0.06997416029509318,1,0,2.5541260508125463,3.231123613582935,1.214750335604519
greedy_eig,7a61b53701befdae,1,5,E_only,0,0,1.0723516400002495,-0.043713511627232915,0.026260648667860265,1,0,2.7860511549085096,3.3351184868973065,1.878830358194184
greedy_eig,7a61b53701befdae,1,6,EDT_full,2,0,1.0618501436786034,0.010501496321646098,0.03676214498950636,0,1,3.747895429412302,3.3387329092577684,1.91337166132993
greedy_eig,7a61b53701befdae,1,7,E_only,0,0,1.0832321497350315,-0.021382006056428038,0.015380138933078324,0,1,3.9798205335082653,3.44272778257214,2.577451683919595
greedy_eig,7a61b53701befdae,1,8,E_only,0,0,1.0925862488185398,-0.009354099083508371,0.006026039849569953,0,1,4.211745637604229,3.5467226558865117,3.24153170650926
greedy_eig,7a61b53701befdae,1,9,D_only,1,0,1.090712887513291,0.001873361305248844,0.007899401154818797,1,0,4.232652673696158,4.456296447308126,3.3110508789957165
greedy_eig,7a61b53701befdae,1,10,EDT_full,2,0,1.0828819321479124,0.007830955365378589,0.015730356520197386,0,1,5.194496948199951,4.459910869668588,3.3455921821314623
E_only,44cb730c420480a0,1,1,E_only,0,1,1.042820722073454,0.05579156659465556,0.055791566594655784,2,0,1.015988646871346,1.0022072088362248,1.9818041442924292
E_only,44cb730c420480a0,1,2,E_only,1,1,0.9868291588373528,0.055991563236101216,0.111783129830757,2,0,1.1103475579595223,1.0684171141544092,2.8212353278860682
E_only,44cb730c420480a0,1,3,E_only,0,1,0.9105654300864712,0.07626372875088161,0.1880468585816386,2,0,1.1263362048308683,1.070624322990634,3.8030394721784972
E_only,44cb730c420480a0,1,4,E_only,1,1,0.8721150988721585,0.03845033121431263,0.22649718979595124,2,0,1.2206951159190447,1.1368342283088184,4.6424706557721365
E_only,44cb730c420480a0,1,5,E_only,2,1,0.955576689514017,-0.08346159064185843,0.1430355991540928,2,0,1.2258445034090477,2.1310899921201725,4.643065504470779
E_only,44cb730c420480a0,1,6,E_only,2,1,0.9808186441285895,-0.02524195461457257,0.11779364453952024,2,0,1.2309938908990508,3.1253457559315265,4.643660353169421
E_only,44cb730c420480a0,1,7,E_only,1,1,0.9618292533814639,0.01898939074712569,0.13678303528664593,2,0,1.3253528019872272,3.191555661249711,5.483091536763061
E_only,44cb730c420480a0,1,8,E_only,2,1,0.9701883074431019,-0.00835905406163806,0.12842398122500787,2,0,1.3305021894772302,4.185811425061066,5.483686385461703
E_only,44cb730c420480a0,1,9,E_only,0,1,0.9460331909236911,0.024155116519410824,0.1525790977444187,2,0,1.3464908363485761,4.188018633897291,6.465490529754132
